frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
10316,0.6426194,0.1779303,-0.1245285,0.7347611,24.31043,6.389803,99.03201
10317,0.6443826,0.1808695,-0.1244075,0.7325163,24.54195,6.60598,98.76322
10318,0.6436785,0.1820259,-0.1277816,0.7322682,24.92762,6.463488,98.79784
10319,0.6376004,0.1793387,-0.1378317,0.7364143,25.57519,5.622368,99.50388
10320,0.6387877,0.1815354,-0.1363362,0.7351242,25.61827,5.902227,99.36491
10321,0.6382158,0.1821803,-0.1384405,0.7350682,25.85322,5.811399,99.40325
10322,0.6373525,0.1856044,-0.1380737,0.7350296,26.07628,6.189743,99.57681
10323,0.6366597,0.1872655,-0.139893,0.7348647,26.3628,6.221457,99.64955
10323,0.6361979,0.1876156,-0.1393504,0.7352784,26.33661,6.315836,99.74326
10324,0.6341357,0.1892729,-0.141339,0.7362549,26.62649,6.387266,100.0363
10325,0.636261,0.1919385,-0.1409593,0.7337997,26.81542,6.583053,99.71524
10326,0.6371304,0.1897965,-0.1432748,0.7331539,26.8679,6.160573,99.48982
10327,0.6358711,0.1927118,-0.1463838,0.7328725,27.36395,6.225253,99.62431
10328,0.6346189,0.1944399,-0.1474021,0.7332972,27.5789,6.352716,99.81271
10329,0.6360275,0.1964812,-0.1460849,0.7317948,27.62891,6.594069,99.6331
10330,0.6378808,0.1995487,-0.1487385,0.728811,28.12398,6.583332,99.26359
10331,0.6416755,0.199367,-0.1466694,0.7259433,27.95677,6.580785,98.69164
10332,0.641889,0.2004404,-0.1490928,0.7249646,28.2614,6.468134,98.58616
10333,0.6417799,0.2006101,-0.1502341,0.7247785,28.3768,6.392556,98.56899
10334,0.6426678,0.2009079,-0.1525006,0.7234347,28.61244,6.190976,98.34723
10335,0.6432359,0.2021039,-0.153284,0.7224305,28.78177,6.210482,98.23268
10336,0.6453457,0.202031,-0.1563791,0.7199013,29.07243,5.84769,97.76908
10337,0.6444266,0.2050347,-0.1617019,0.7186987,29.78121,5.706898,97.7562
10338,0.6572869,0.1963864,-0.1567436,0.7105195,28.74441,4.777384,95.68227
10339,0.6553995,0.2065468,-0.1555037,0.7096539,29.43586,5.886544,96.09962
10340,0.6514728,0.2061571,-0.1585797,0.7126957,29.64664,5.760671,96.66508
10341,0.6505831,0.2013926,-0.1598232,0.7145904,29.37091,5.258551,96.74782
10342,0.6501423,0.2044073,-0.1618698,0.7136742,29.79065,5.374272,96.76476
10343,0.6552631,0.2038046,-0.1595488,0.7096747,29.57397,5.289444,95.96281
10344,0.6604651,0.2054225,-0.1574544,0.7048373,29.55826,5.382271,95.14384
10345,0.6737972,0.2114293,-0.1522961,0.6914485,29.70475,5.758561,93.00978
10346,0.6889318,0.2145531,-0.1478702,0.6763686,29.71292,5.7151,90.46278
10347,0.693605,0.2123399,-0.1489554,0.6720389,29.65443,5.200463,89.56808
10348,0.6906446,0.2176689,-0.1471721,0.6737735,29.93287,5.963199,90.17857
10349,0.6885133,0.220893,-0.152888,0.673633,30.67423,5.810317,90.34306
10349,0.6878995,0.2145789,-0.1499675,0.676949,29.88483,5.572485,90.56886
10350,0.7018233,0.2142842,-0.1468555,0.6632948,29.70907,5.161235,88.13644
10351,0.7196397,0.220385,-0.1382391,0.6437696,29.68187,5.600716,85.11501
10352,0.7291917,0.2135549,-0.1405896,0.6347507,29.33556,4.346851,83.21646
10353,0.7442729,0.2213179,-0.1262293,0.6173675,29.03222,5.603258,80.80264
10354,0.7489449,0.2194763,-0.1260431,0.612393,28.88982,5.243332,79.89549
10355,0.7553582,0.2220757,-0.1242335,0.6038896,29.04786,5.285859,78.65317
10356,0.7623881,0.2219245,-0.1205117,0.5958114,28.81542,5.284499,77.37422
10357,0.7347062,0.2248964,-0.1292014,0.6268457,29.50136,6.074464,82.54187
10358,0.7362581,0.2272252,-0.1297457,0.6240664,29.77086,6.120943,82.19891
10359,0.743563,0.2259159,-0.1278697,0.6162187,29.57463,5.825082,80.83856
10360,0.7553377,0.2225398,-0.1248402,0.6036192,29.13685,5.259398,78.62715
10361,0.7552928,0.2284619,-0.1242428,0.6015826,29.6431,5.758103,78.59876
10362,0.7647183,0.2236281,-0.1216936,0.5919353,29.0842,5.161791,76.82362
10363,0.768427,0.2230659,-0.1200831,0.5876579,28.94404,5.08895,76.12846
10364,0.7744846,0.224814,-0.1189836,0.5792023,29.08202,4.997111,74.87926
10365,0.7744684,0.2251654,-0.1190138,0.5790812,29.11764,5.019222,74.87633
10366,0.7769752,0.2299692,-0.1173188,0.5741605,29.4774,5.389744,74.34534
10367,0.7826223,0.227395,-0.1135463,0.5682439,29.01068,5.294936,73.33586
10368,0.7876931,0.2282159,-0.1099743,0.5615718,28.88446,5.443809,72.37559
10369,0.7918987,0.2280394,-0.1103764,0.5556182,28.93536,5.15223,71.43933
10370,0.8015711,0.2319849,-0.10023,0.541868,28.71986,5.938129,69.63947
10371,0.8037855,0.2290358,-0.1004027,0.5398063,28.46275,5.605081,69.19167
10372,0.809055,0.2269207,-0.09805277,0.5332193,28.14795,5.423398,68.13551
10373,0.8349378,0.2315213,-0.07614905,0.4934351,27.50079,6.559182,62.77156
10374,0.8402528,0.233291,-0.07239044,0.4840561,27.52456,6.747764,61.5456
10375,0.8501327,0.2294872,-0.06828865,0.4689847,27.01617,6.389511,59.30402
10376,0.8594447,0.2278646,-0.05876568,0.4538493,26.42433,6.786286,57.26961
10377,0.8635412,0.2263672,-0.05631524,0.447083,26.18749,6.729172,56.31096
10378,0.8710331,0.227478,-0.04766256,0.4327627,25.94669,7.274301,54.51789
10379,0.8751206,0.2257508,-0.04246718,0.4259073,25.54961,7.513303,53.60873
10380,0.9008118,0.2175603,-0.02369311,0.375026,24.18804,7.590519,46.83459
10381,0.9070106,0.2143109,-0.02306461,0.3617606,23.91947,7.114695,44.99801
10382,0.9171557,0.213461,-0.004395455,0.3365124,23.23555,8.486205,42.04483
10383,0.9254724,0.2119397,0.005104512,0.313937,22.8975,8.900002,39.28166
10384,0.9303088,0.2100372,0.01147938,0.3004632,22.57551,9.196568,37.63736
10385,0.9379436,0.205748,0.0198321,0.2784536,22.01908,9.423335,34.90718
10386,0.9445668,0.1985918,0.02965921,0.2597603,21.08532,9.824271,32.58572
10387,0.9491437,0.1976109,0.03540224,0.2425347,20.97433,10.05709,30.5344
10388,0.9602243,0.1851617,0.04939431,0.2030883,19.60481,10.40082,25.68602
10389,0.9625069,0.1847659,0.05671757,0.1903294,19.51701,10.97952,24.26505
10390,0.9689029,0.1794071,0.07165071,0.154617,18.99583,11.8597,20.12467
10391,0.9719955,0.1760471,0.07854199,0.1344002,18.73078,12.19219,17.76327
10392,0.9738446,0.170113,0.08538148,0.1240894,18.06751,12.66967,16.54561
10393,0.9757208,0.165049,0.08814624,0.1138341,17.57869,12.70053,15.28047
10394,0.9769997,0.1649149,0.09549543,0.09568439,17.69613,13.23779,13.25675
